date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:11:40	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:40%20GMT	./index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2F%3Fproduct%3Dvirgin-remy-lace-wig-grade-7a-2	/home/lumiq/websites/wigs/localhost/index5362.json	(from ./?product=virgin-remy-lace-wig-grade-7a-2)
08:11:42	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:41%20GMT	./index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2F%3Fproduct%3Dvirgin-remy-lace-wig-grade-7a-2&format=xml	/home/lumiq/websites/wigs/localhost/index506f.php	(from ./?product=virgin-remy-lace-wig-grade-7a-2)
08:11:42	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:41%20GMT	./wp-content/uploads/2018/08/20-8_201-500x500-600x600.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/20-8_201-500x500-600x600.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-2)
08:11:43	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:42%20GMT	./wp-content/uploads/2018/08/20-8_204-500x500.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/20-8_204-500x500.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-2)
08:11:43	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:42%20GMT	./wp-content/uploads/2018/08/20-8_204-500x500-600x600.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/20-8_204-500x500-600x600.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-2)
08:11:45	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:43%20GMT	./wp-content/uploads/2018/08/20-8_202-500x500.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/20-8_202-500x500.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-2)
08:11:45	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:43%20GMT	./wp-content/uploads/2018/08/20-8_202-500x500-600x600.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/20-8_202-500x500-600x600.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-2)
08:11:46	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:45%20GMT	./wp-content/uploads/2018/08/20-8_204-500x500-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/20-8_204-500x500-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-2)
08:11:46	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:45%20GMT	./wp-content/uploads/2018/08/20-8_202-500x500-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/20-8_202-500x500-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-2)
08:11:47	99507/-1	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Jul%202022%2002:41:40%20GMT	./?product=virgin-remy-lace-wig-grade-7a-3	/home/lumiq/websites/wigs/localhost/indexf116.html	(from ./)
08:11:47	0/-1	---M--	301	error ('')			http://schema.org/InStock	/home/lumiq/websites/wigs/schema.org/InStock.e8.delayed	(from ./?product=virgin-remy-lace-wig-grade-7a-3)
08:11:47	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:46%20GMT	./wp-content/uploads/2018/09/24-6_201-500x500-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/24-6_201-500x500-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-2)
08:11:47	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:46%20GMT	./index.php?rest_route=/wp/v2/product/2569	/home/lumiq/websites/wigs/localhost/index0da1.json	(from ./?product=virgin-remy-lace-wig-grade-7a-3)
08:11:47	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:47%20GMT	./index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2F%3Fproduct%3Dvirgin-remy-lace-wig-grade-7a-3	/home/lumiq/websites/wigs/localhost/index2f26.json	(from ./?product=virgin-remy-lace-wig-grade-7a-3)
08:11:48	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:48%20GMT	./wp-content/uploads/2018/09/24-6_201-500x500-600x600.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/24-6_201-500x500-600x600.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-3)
08:11:48	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:48%20GMT	./wp-content/uploads/2018/09/24-6_202-500x500.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/24-6_202-500x500.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-3)
08:11:48	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:48%20GMT	./index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2F%3Fproduct%3Dvirgin-remy-lace-wig-grade-7a-3&format=xml	/home/lumiq/websites/wigs/localhost/index1a08.php	(from ./?product=virgin-remy-lace-wig-grade-7a-3)
08:11:49	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:49%20GMT	./wp-content/uploads/2018/09/24-6_203-500x500.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/24-6_203-500x500.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-3)
08:11:49	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:49%20GMT	./wp-content/uploads/2018/09/24-6_202-500x500-768x667.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/24-6_202-500x500-768x667.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-3)
08:11:51	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:50%20GMT	./wp-content/uploads/2018/09/24-6_203-500x500-768x660.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/24-6_203-500x500-768x660.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-3)
08:11:51	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:50%20GMT	./wp-content/uploads/2018/09/24-6_202-500x500-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/24-6_202-500x500-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-3)
08:11:53	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:51%20GMT	./wp-content/uploads/2018/09/24-6_203-500x500-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/24-6_203-500x500-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-3)
08:11:53	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:51%20GMT	./wp-content/uploads/2018/09/26-7_20brown_20hair_203-500x500-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/26-7_20brown_20hair_203-500x500-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-3)
08:11:53	98955/-1	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Jul%202022%2002:41:49%20GMT	./?product=virgin-remy-lace-wig-grade-7a-4	/home/lumiq/websites/wigs/localhost/index9dec.html	(from ./)
08:11:54	0/-1	---M--	301	error ('')			http://schema.org/InStock	/home/lumiq/websites/wigs/schema.org/InStock.e9.delayed	(from ./?product=virgin-remy-lace-wig-grade-7a-4)
08:11:54	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:53%20GMT	./index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2F%3Fproduct%3Dvirgin-remy-lace-wig-grade-7a-4&format=xml	/home/lumiq/websites/wigs/localhost/index38ca.php	(from ./?product=virgin-remy-lace-wig-grade-7a-4)
08:11:54	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:53%20GMT	./index.php?rest_route=/wp/v2/product/2642	/home/lumiq/websites/wigs/localhost/index876e.json	(from ./?product=virgin-remy-lace-wig-grade-7a-4)
08:11:54	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:54%20GMT	./wp-content/uploads/2018/09/26-7_20brown_20hair_203-500x500-600x600.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/26-7_20brown_20hair_203-500x500-600x600.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-4)
08:11:55	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:55%20GMT	./wp-content/uploads/2018/09/26-7_20brown_20hair_201-500x500-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/26-7_20brown_20hair_201-500x500-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-4)
08:11:55	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:55%20GMT	./wp-content/uploads/2018/09/50-20_20FC3-5_20_2_-500x500-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/50-20_20FC3-5_20_2_-500x500-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-4)
08:11:55	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:55%20GMT	./wp-content/uploads/2018/09/26-7_20brown_20hair_201-500x500.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/26-7_20brown_20hair_201-500x500.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-4)
08:11:56	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:56%20GMT	./index.php?rest_route=/wp/v2/product/2715	/home/lumiq/websites/wigs/localhost/indexb2ab.json	(from ./?product=virgin-remy-lace-wig-grade-7a-5)
08:11:56	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:56%20GMT	./index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2F%3Fproduct%3Dvirgin-remy-lace-wig-grade-7a-5	/home/lumiq/websites/wigs/localhost/index0430.json	(from ./?product=virgin-remy-lace-wig-grade-7a-5)
08:11:58	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:57%20GMT	./index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2F%3Fproduct%3Dvirgin-remy-lace-wig-grade-7a-5&format=xml	/home/lumiq/websites/wigs/localhost/index70df.php	(from ./?product=virgin-remy-lace-wig-grade-7a-5)
08:11:58	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:57%20GMT	./wp-content/uploads/2018/09/50-20_20FC3-5_20_2_-500x500-600x600.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/50-20_20FC3-5_20_2_-500x500-600x600.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-5)
08:11:59	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:58%20GMT	./wp-content/uploads/2018/09/50-20_20FC3-5_20_3_-500x500.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/50-20_20FC3-5_20_3_-500x500.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-5)
08:11:59	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:58%20GMT	./wp-content/uploads/2018/09/50-20_20FC3-5_20_3_-500x500-600x600.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/50-20_20FC3-5_20_3_-500x500-600x600.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-5)
08:12:01	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:59%20GMT	./wp-content/uploads/2018/09/50-20_20FC3-5_20_3_-500x500-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/50-20_20FC3-5_20_3_-500x500-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-5)
08:12:01	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:59%20GMT	./wp-content/uploads/2018/09/50-40_20L1-2_20_1_-500x500-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/50-40_20L1-2_20_1_-500x500-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-5)
08:12:02	99842/-1	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Jul%202022%2002:41:56%20GMT	./?product=virgin-remy-lace-wig-grade-7a-5	/home/lumiq/websites/wigs/localhost/index6478.html	(from ./)
08:12:02	0/-1	---M--	301	error ('')			http://schema.org/InStock	/home/lumiq/websites/wigs/schema.org/InStock.ea.delayed	(from ./?product=virgin-remy-lace-wig-grade-7a-5)
08:12:03	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:01%20GMT	./index.php?rest_route=/wp/v2/product/2788	/home/lumiq/websites/wigs/localhost/index19d1.json	(from ./?product=virgin-remy-lace-wig-grade-7a-6)
08:12:03	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:01%20GMT	./index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2F%3Fproduct%3Dvirgin-remy-lace-wig-grade-7a-6	/home/lumiq/websites/wigs/localhost/indexf6f7.json	(from ./?product=virgin-remy-lace-wig-grade-7a-6)
08:12:03	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:02%20GMT	./index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2F%3Fproduct%3Dvirgin-remy-lace-wig-grade-7a-6&format=xml	/home/lumiq/websites/wigs/localhost/indexc176.php	(from ./?product=virgin-remy-lace-wig-grade-7a-6)
08:12:04	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:03%20GMT	./wp-content/uploads/2018/09/50-40_20L1-2_20_1_-500x500-600x600.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/50-40_20L1-2_20_1_-500x500-600x600.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-6)
08:12:05	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:04%20GMT	./wp-content/uploads/2018/09/50-40_20L1-2_20_2_-500x500.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/50-40_20L1-2_20_2_-500x500.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-6)
08:12:05	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:04%20GMT	./wp-content/uploads/2018/09/50-40_20L1-2_20_2_-500x500-600x600.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/50-40_20L1-2_20_2_-500x500-600x600.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-6)
08:12:07	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:05%20GMT	./wp-content/uploads/2018/09/50-40_20L1-2_20_4_-500x500.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/50-40_20L1-2_20_4_-500x500.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-6)
08:12:07	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:05%20GMT	./wp-content/uploads/2018/09/50-40_20L1-2_20_4_-500x500-600x600.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/50-40_20L1-2_20_4_-500x500-600x600.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-6)
08:12:09	101083/-1	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Jul%202022%2002:42:03%20GMT	./?product=virgin-remy-lace-wig-grade-7a-6	/home/lumiq/websites/wigs/localhost/indexfd18.html	(from ./)
08:12:09	0/-1	---M--	301	error ('')			http://schema.org/InStock	/home/lumiq/websites/wigs/schema.org/InStock.eb.delayed	(from ./?product=virgin-remy-lace-wig-grade-7a-6)
08:12:09	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:07%20GMT	./wp-content/uploads/2018/09/50-40_20L1-2_20_2_-500x500-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/50-40_20L1-2_20_2_-500x500-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-6)
08:12:09	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:07%20GMT	./wp-content/uploads/2018/09/50-40_20L1-2_20_4_-500x500-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/50-40_20L1-2_20_4_-500x500-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-6)
08:12:10	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:09%20GMT	./wp-content/uploads/2018/09/64_201-500x500-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/64_201-500x500-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-6)
08:12:11	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:10%20GMT	./index.php?rest_route=/wp/v2/product/2861	/home/lumiq/websites/wigs/localhost/indexaff4.json	(from ./?product=virgin-remy-lace-wig-grade-7a-7)
08:12:12	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:11%20GMT	./index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2F%3Fproduct%3Dvirgin-remy-lace-wig-grade-7a-7	/home/lumiq/websites/wigs/localhost/index88b9.json	(from ./?product=virgin-remy-lace-wig-grade-7a-7)
08:12:12	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:11%20GMT	./wp-content/uploads/2018/09/64_201-500x500-600x600.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/64_201-500x500-600x600.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-7)
08:12:13	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:12%20GMT	./wp-content/uploads/2018/09/64_202-500x500.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/64_202-500x500.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-7)
08:12:13	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:12%20GMT	./wp-content/uploads/2018/09/64_202-500x500-600x600.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/64_202-500x500-600x600.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-7)
08:12:15	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:13%20GMT	./wp-content/uploads/2018/09/64_202-500x500-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/64_202-500x500-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-7)
08:12:15	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:13%20GMT	./wp-content/uploads/2018/09/2-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/2-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-7)
08:12:17	98138/-1	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Jul%202022%2002:42:10%20GMT	./?product=virgin-remy-lace-wig-grade-7a-7	/home/lumiq/websites/wigs/localhost/index76ef.html	(from ./)
08:12:17	0/-1	---M--	301	error ('')			http://schema.org/InStock	/home/lumiq/websites/wigs/schema.org/InStock.ec.delayed	(from ./?product=virgin-remy-lace-wig-grade-7a-7)
08:12:17	1283/1283	---M--	200	added ('OK')	application/json	date:Tue,%2019%20Jul%202022%2002:42:15%20GMT	./index.php?rest_route=/wp/v2/product/2934	/home/lumiq/websites/wigs/localhost/index92d1.json	(from ./?product=virgin-remy-lace-wig-grade-7a-8)
08:12:17	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:15%20GMT	./index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2F%3Fproduct%3Dvirgin-remy-lace-wig-grade-7a-8	/home/lumiq/websites/wigs/localhost/index5f25.json	(from ./?product=virgin-remy-lace-wig-grade-7a-8)
08:12:18	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:17%20GMT	./index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2F%3Fproduct%3Dvirgin-remy-lace-wig-grade-7a-8&format=xml	/home/lumiq/websites/wigs/localhost/index63ea.php	(from ./?product=virgin-remy-lace-wig-grade-7a-8)
08:12:18	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:18%20GMT	./wp-content/uploads/2018/09/2-677x800.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/2-677x800.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-8)
08:12:18	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:18%20GMT	./wp-content/uploads/2018/09/2.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/2.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-8)
08:12:19	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:19%20GMT	./wp-content/uploads/2018/09/3.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/3.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-8)
08:12:19	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:19%20GMT	./wp-content/uploads/2018/09/3-768x1074.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/3-768x1074.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-8)
08:12:21	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:20%20GMT	./wp-content/uploads/2018/09/4.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/4.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-8)
08:12:21	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:20%20GMT	./wp-content/uploads/2018/09/4-664x800.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/4-664x800.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-8)
08:12:23	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:21%20GMT	./wp-content/uploads/2018/09/3-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/3-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-8)
08:12:23	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:21%20GMT	./wp-content/uploads/2018/09/4-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/4-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-8)
08:12:23	98322/-1	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Jul%202022%2002:42:19%20GMT	./?product=virgin-remy-lace-wig-grade-7a-8	/home/lumiq/websites/wigs/localhost/indexb1b3.html	(from ./)
08:12:23	0/-1	---M--	301	error ('')			http://schema.org/InStock	/home/lumiq/websites/wigs/schema.org/InStock.ed.delayed	(from ./?product=virgin-remy-lace-wig-grade-7a-8)
08:12:23	6779/6779	--F---	200	added ('OK%20(cached)')	text/html		./?post_type=product&feed=rss2	/home/lumiq/websites/wigs/localhost/index1f80.html	(from ./?post_type=product)
08:12:24	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:23%20GMT	./wp-content/uploads/2018/09/15-2_201-500x500-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/15-2_201-500x500-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-8)
